2456755.516	1.450	0.040
2456756.096	1.410	0.039
2456756.301	1.440	0.039
2456756.767	1.460	0.041
2456757.297	1.460	0.039
2456757.513	1.430	0.038
2456757.977	1.510	0.040
2456758.308	1.460	0.039
2456758.513	1.490	0.039
2456758.963	1.400	0.037
2456759.230	1.430	0.038
2456759.831	1.490	0.039
2456759.963	1.400	0.037
2456760.297	1.430	0.037
2456761.037	1.420	0.038
2456761.831	1.500	0.038
2456762.039	1.480	0.039
2456762.300	1.450	0.037
2456762.832	1.430	0.041
2456763.043	1.430	0.039
2456763.376	1.420	0.038
2456763.513	1.410	0.037
2456764.032	1.470	0.038
2456764.381	1.490	0.039
2456764.765	1.420	0.039
2456765.114	1.440	0.041
2456765.698	1.490	0.043
2456766.098	1.450	0.041
2456766.381	1.410	0.042
2456766.719	1.460	0.042
2456767.380	1.490	0.041
2456768.444	1.450	0.039
2456769.381	1.470	0.040
2456770.509	1.470	0.041
2456770.843	1.510	0.041
2456771.175	1.500	0.040
2456774.720	1.560	0.046
2456774.922	1.510	0.082
2456775.576	1.520	0.041
2456776.036	1.530	0.041
2456776.237	1.530	0.039
2456776.972	1.580	0.041
2456777.372	1.560	0.041
2456777.518	1.500	0.042
2456778.583	1.520	0.042
2456779.377	1.560	0.044
2456779.849	1.480	0.040
2456780.249	1.510	0.041
2456780.518	1.580	0.046
2456780.584	1.570	0.045
2456782.095	1.460	0.040
2456782.306	1.540	0.040
2456782.703	1.520	0.042
2456782.975	1.490	0.041
2456783.364	1.490	0.042
2456783.562	1.480	0.041
2456783.962	1.570	0.043
2456785.038	1.490	0.042
2456785.563	1.510	0.042
2456786.363	1.560	0.041
2456786.972	1.540	0.042
2456787.305	1.530	0.040
2456787.710	1.500	0.042
2456787.979	1.540	0.043
2456788.303	1.530	0.042
2456789.042	1.520	0.040
2456789.305	1.520	0.040
2456789.646	1.480	0.043
2456789.964	1.530	0.041
2456790.633	1.460	0.040
2456791.034	1.520	0.042
2456791.633	1.480	0.042
2456791.963	1.530	0.041
2456792.365	1.550	0.043
2456792.507	1.470	0.044
2456792.843	1.630	0.043
2456793.842	1.530	0.040
2456794.245	1.490	0.042
2456794.693	1.510	0.045
2456795.360	1.480	0.044
2456795.891	1.500	0.040
2456796.890	1.520	0.041
2456797.224	1.490	0.050
2456798.507	1.570	0.044
2456798.889	1.470	0.040
2456799.224	1.500	0.038
2456799.561	1.610	0.041
2456800.024	1.480	0.038
2456800.359	1.520	0.042
2456800.825	1.530	0.040
2456801.095	1.520	0.040
2456802.094	1.540	0.038
2456802.626	1.550	0.039
2456802.888	1.560	0.045
2456803.627	1.490	0.040
2456804.229	1.570	0.042
2456805.089	1.520	0.043
2456805.973	1.540	0.040
2456806.368	1.520	0.040
2456806.889	1.540	0.041
2456807.222	1.560	0.041
2456807.888	1.530	0.041
2456808.554	1.470	0.039
2456808.887	1.550	0.042
2456809.220	1.520	0.043
2456809.887	1.590	0.043
2456810.221	1.580	0.044
2456810.554	1.490	0.040
2456810.887	1.580	0.042
2456811.220	1.520	0.045
2456811.754	1.520	0.042
2456812.022	1.630	0.045
2456812.370	1.580	0.044
2456812.554	1.550	0.042
2456812.886	1.600	0.044
2456813.225	1.560	0.044
2456813.553	1.560	0.043
2456813.972	1.590	0.041
2456814.369	1.610	0.042
2456814.554	1.580	0.046
2456814.623	1.610	0.041
2456815.695	1.600	0.044
2456815.954	1.620	0.046
2456816.227	1.610	0.044
2456817.622	1.670	0.043
2456818.089	1.710	0.040
2456818.239	1.720	0.047
2456818.704	1.780	0.050
2456818.958	1.660	0.044
2456819.695	1.650	0.046
2456820.226	1.720	0.047
2456820.573	1.790	0.049
2456820.636	1.690	0.047
2456820.688	1.730	0.047
2456821.903	1.710	0.045
2456822.363	1.670	0.046
2456823.154	1.660	0.047
2456823.293	1.670	0.044
2456824.618	1.730	0.049
2456825.361	1.650	0.045
2456825.550	1.780	0.047
2456825.954	1.590	0.035
2456826.430	1.650	0.046
2456826.762	1.640	0.045
2456827.037	1.590	0.042
2456827.428	1.580	0.043
2456827.883	1.570	0.042
2456828.151	1.590	0.044
2456828.427	1.570	0.043
2456828.552	1.610	0.037
2456829.017	1.610	0.044
2456829.815	1.560	0.045
2456830.150	1.540	0.042
2456830.421	1.550	0.042
2456867.737	1.539	0.034
2456869.877	1.552	0.035
2456871.936	1.580	0.035
2456873.669	1.614	0.036
2456875.602	1.627	0.036
