2456723.893	1.990	0.049
2456724.447	2.030	0.049
2456724.567	2.000	0.049
2456724.827	2.030	0.051
2456725.166	2.020	0.049
2456725.294	2.000	0.049
2456725.636	2.060	0.050
2456726.026	2.060	0.053
2456726.309	2.030	0.048
2456727.028	2.048	0.036
2456727.308	2.030	0.047
2456727.509	2.080	0.052
2456727.844	2.100	0.051
2456728.579	2.030	0.049
2456728.844	2.090	0.049
2456729.641	2.130	0.051
2456730.035	2.150	0.052
2456730.372	2.180	0.051
2456730.632	2.140	0.050
2456730.962	2.190	0.051
2456731.365	2.140	0.049
2456731.629	2.190	0.051
2456732.044	2.180	0.052
2456732.370	2.150	0.050
2456732.714	2.200	0.052
2456732.978	2.140	0.050
2456733.230	2.140	0.049
2456733.573	2.100	0.050
2456733.969	2.150	0.050
2456734.236	2.240	0.051
2456734.510	2.210	0.052
2456734.895	2.350	0.056
2456735.296	2.400	0.054
2456735.636	2.420	0.057
2456736.297	2.640	0.060
2456736.562	2.640	0.062
2456736.895	2.790	0.065
2456737.509	2.830	0.067
2456737.896	2.760	0.066
2456738.230	2.850	0.065
2456738.511	2.890	0.069
2456738.896	2.970	0.069
2456739.230	2.970	0.067
2456739.583	3.060	0.073
2456739.980	3.180	0.072
2456740.316	3.220	0.073
2456740.516	3.230	0.074
2456740.912	3.210	0.074
2456741.316	3.230	0.074
2456741.510	3.250	0.076
2456741.895	3.340	0.076
2456742.230	3.280	0.074
2456742.714	3.450	0.080
2456742.963	3.460	0.078
2456743.370	3.460	0.077
2456743.510	3.430	0.078
2456744.438	3.550	0.055
2456744.510	3.620	0.082
2456745.376	3.630	0.084
2456745.580	3.690	0.085
2456745.901	3.670	0.084
2456746.238	3.620	0.082
2456746.571	3.690	0.085
2456746.896	3.720	0.084
2456747.696	3.840	0.087
2456748.029	3.750	0.085
2456748.509	3.740	0.088
2456749.096	3.630	0.082
2456749.373	3.660	0.083
2456749.510	3.680	0.085
2456750.450	3.620	0.082
2456750.575	3.640	0.083
2456751.564	3.490	0.081
2456752.035	3.480	0.080
2456752.631	3.350	0.079
2456753.034	3.220	0.074
2456753.363	3.140	0.072
2456753.700	3.000	0.071
2456753.910	2.990	0.068
2456754.166	2.920	0.067
2456754.365	2.890	0.064
2456755.044	2.760	0.065
2456755.365	2.920	0.068
2456755.517	2.770	0.064
2456756.097	2.830	0.066
2456756.302	2.870	0.066
2456756.769	2.960	0.069
2456757.298	2.920	0.068
2456757.514	2.920	0.067
2456757.978	2.920	0.067
2456758.310	2.870	0.065
2456758.515	2.860	0.065
2456758.965	2.870	0.065
2456759.232	2.870	0.065
2456759.832	2.940	0.067
2456759.965	2.880	0.066
2456760.299	2.820	0.064
2456761.039	2.930	0.067
2456761.833	2.950	0.066
2456762.040	2.960	0.067
2456762.302	2.970	0.067
2456762.833	2.800	0.067
2456763.044	2.940	0.068
2456763.378	2.790	0.064
2456763.514	2.720	0.062
2456764.034	2.940	0.066
2456764.383	2.920	0.066
2456764.766	2.960	0.068
2456765.115	3.010	0.071
2456765.699	2.980	0.071
2456766.099	2.980	0.070
2456766.383	2.980	0.072
2456766.721	3.010	0.072
2456767.381	2.890	0.068
2456768.445	2.940	0.070
2456769.382	3.250	0.074
2456770.511	3.010	0.070
2456770.844	3.270	0.075
2456771.177	3.370	0.076
2456774.721	3.440	0.082
2456775.578	3.380	0.077
2456776.038	3.420	0.077
2456776.239	3.370	0.075
2456776.973	3.290	0.078
2456777.373	3.320	0.084
2456777.519	3.080	0.072
2456778.585	3.260	0.076
2456779.378	3.130	0.074
2456779.850	3.250	0.074
2456780.250	3.110	0.072
2456780.519	3.270	0.078
2456780.585	3.260	0.077
2456782.097	3.140	0.072
2456782.308	3.130	0.071
2456782.704	3.170	0.074
2456782.976	3.240	0.075
2456783.365	3.190	0.075
2456783.564	3.140	0.073
2456783.963	3.360	0.077
2456785.039	3.480	0.081
2456785.565	3.530	0.081
2456786.365	3.480	0.078
2456786.973	3.410	0.078
2456787.306	3.440	0.078
2456787.711	3.230	0.076
2456787.980	3.390	0.078
2456788.304	3.300	0.076
2456789.044	3.390	0.076
2456789.306	3.000	0.068
2456789.647	3.230	0.076
2456789.965	3.200	0.073
2456790.634	3.120	0.072
2456791.035	3.080	0.071
2456791.634	3.140	0.073
2456791.965	3.030	0.069
2456792.366	3.170	0.074
2456792.508	3.140	0.076
2456792.844	3.270	0.074
2456793.844	3.270	0.074
2456794.247	3.240	0.075
2456794.694	3.210	0.077
2456795.361	3.200	0.077
2456795.892	3.110	0.079
2456796.892	3.290	0.075
2456798.509	3.410	0.080
2456798.891	3.200	0.073
2456799.226	3.300	0.073
2456799.563	3.260	0.073
2456800.026	3.170	0.070
2456800.360	3.100	0.072
2456800.826	3.280	0.073
2456801.097	3.340	0.075
2456802.096	3.270	0.072
2456802.628	3.280	0.072
2456802.889	3.030	0.073
2456804.231	3.100	0.071
2456805.090	3.260	0.076
2456805.974	3.250	0.073
2456806.370	3.220	0.073
2456806.891	3.260	0.074
2456807.224	3.200	0.072
2456807.889	3.240	0.074
2456808.556	3.260	0.074
2456808.889	3.430	0.078
2456809.221	3.190	0.074
2456809.889	3.350	0.076
2456810.222	3.280	0.075
2456810.555	3.240	0.074
2456810.889	3.300	0.075
2456811.221	3.330	0.079
2456811.756	3.250	0.075
2456812.023	3.380	0.078
2456812.371	3.490	0.080
2456812.555	3.420	0.078
2456813.227	3.570	0.083
2456813.974	3.410	0.076
2456814.371	3.160	0.072
2456814.555	3.520	0.083
2456814.625	3.550	0.079
2456815.697	3.540	0.081
2456815.956	3.670	0.085
2456816.229	3.750	0.086
2456817.624	4.000	0.088
2456818.091	4.000	0.085
2456818.240	4.040	0.092
2456818.705	4.160	0.095
2456818.959	4.170	0.093
2456819.696	4.030	0.092
2456820.227	4.190	0.094
2456820.574	3.950	0.090
2456820.637	4.070	0.093
2456820.689	4.110	0.093
2456821.904	3.950	0.088
2456822.365	3.830	0.087
2456823.156	3.860	0.089
2456823.295	3.580	0.081
2456824.620	3.910	0.090
2456825.363	3.690	0.084
2456825.552	3.740	0.084
2456825.958	3.670	0.076
2456826.431	3.700	0.085
2456826.763	3.430	0.079
2456827.039	3.380	0.077
2456827.430	3.350	0.077
2456827.884	3.260	0.074
2456828.153	3.280	0.076
2456828.428	3.330	0.077
2456828.555	3.350	0.071
2456829.018	3.250	0.075
2456829.816	3.160	0.074
2456830.152	3.260	0.074
2456830.422	3.250	0.075
2456832.021	3.220	0.065
2456834.087	3.180	0.064
2456837.220	3.330	0.067
2456839.614	3.350	0.069
2456840.282	3.320	0.069
2456841.960	3.270	0.066
2456844.282	2.760	0.056
2456846.281	3.120	0.063
2456847.744	2.980	0.061
2456849.613	2.790	0.057
2456852.078	2.760	0.056
2456854.289	2.650	0.054
2456854.360	2.600	0.059
2456855.952	2.690	0.054
2456858.084	3.165	0.064
2456859.750	3.073	0.062
2456862.083	2.954	0.059
2456863.608	2.999	0.060
2456865.609	3.237	0.065
2456867.741	3.332	0.070
2456869.880	3.538	0.074
2456871.939	3.661	0.076
2456873.672	3.695	0.077
2456875.606	3.781	0.079
