2456788.305	1.270	0.043
2456789.046	1.280	0.041
2456789.308	1.230	0.040
2456789.648	1.290	0.045
2456789.967	1.250	0.041
2456790.635	1.240	0.042
2456791.636	1.210	0.042
2456791.966	1.240	0.040
2456792.368	1.240	0.043
2456792.509	1.230	0.045
2456792.846	1.300	0.042
2456793.845	1.300	0.041
2456794.248	1.240	0.043
2456794.695	1.240	0.045
2456795.362	1.300	0.047
2456796.893	1.260	0.042
2456798.510	1.280	0.045
2456798.893	1.250	0.041
2456799.228	1.270	0.039
2456799.564	1.240	0.039
2456800.028	1.230	0.038
2456800.361	1.250	0.043
2456800.828	1.230	0.039
2456801.098	1.230	0.040
2456802.098	1.220	0.037
2456802.630	1.290	0.039
2456804.232	1.240	0.040
2456805.092	1.250	0.043
2456805.363	1.240	0.041
2456805.976	1.250	0.040
2456806.371	1.220	0.039
2456806.892	1.300	0.042
2456807.226	1.280	0.041
2456807.891	1.260	0.041
2456808.557	1.200	0.040
2456808.891	1.250	0.041
2456809.223	1.310	0.044
2456809.891	1.330	0.043
2456810.224	1.270	0.043
2456810.557	1.290	0.042
2456810.890	1.290	0.042
2456811.222	1.240	0.045
2456811.757	1.280	0.043
2456812.024	1.310	0.044
2456812.373	1.270	0.043
2456812.557	1.260	0.042
2456813.228	1.240	0.044
2456813.556	1.320	0.044
2456813.975	1.290	0.041
2456814.373	1.230	0.040
2456814.556	1.320	0.047
2456814.627	1.340	0.041
2456815.698	1.290	0.044
2456815.957	1.300	0.045
2456816.230	1.290	0.043
2456817.626	1.310	0.041
2456818.094	1.340	0.038
2456818.242	1.310	0.044
2456818.706	1.300	0.045
2456818.961	1.360	0.044
2456819.697	1.370	0.046
2456820.229	1.420	0.047
2456820.575	1.330	0.045
2456820.639	1.370	0.046
2456820.691	1.350	0.045
2456821.906	1.330	0.043
2456822.366	1.330	0.044
2456823.157	1.350	0.047
2456823.297	1.310	0.043
2456824.621	1.370	0.047
2456825.364	1.320	0.044
2456825.553	1.360	0.044
2456825.962	1.330	0.035
2456826.432	1.360	0.046
2456826.765	1.290	0.043
2456827.040	1.290	0.042
2456827.431	1.330	0.044
2456827.886	1.280	0.042
2456828.154	1.320	0.044
2456828.430	1.280	0.043
2456828.558	1.310	0.036
2456829.019	1.310	0.044
2456829.818	1.250	0.044
2456830.153	1.250	0.041
2456830.424	1.260	0.042
2456867.745	1.262	0.033
2456869.884	1.227	0.033
2456871.943	1.271	0.034
2456873.676	1.329	0.035
2456875.609	1.305	0.035
